Supplier,Site ID,Site,Product Code,Product Name,Pack Size,Category,Unit Price GBP,Avg Unit Price GBP,Times Ordered,Total Qty,Total Spend GBP,Active
Fresh from the Fields,9999,The Vedanta,FTF-ORDERS,Fresh from the Fields order-level rollup (no line items in Cypad paste),,Produce,,,595,,83196.60,Yes
