Document Date,Document Number,Type,Brakes Code,Product / Ingredient,Qty Case,Qty Split,Unit Price,VAT Rate,Net Value,Category,Subcategory,PO,Source,Credit Ref Invoice
2026-04-23,9335380371,INVOICE,24192,Shortbread Rounds              1x200x11g,2,,23.39,0.00%,46.78,Biscuits,Biscuits & cookies,EC27381722,Invoice CSV,
2026-04-23,9335380371,INVOICE,146135,Walkers Assortd Biscuit Mini Pck 100x25g,3,,21.23,0.00%,63.69,Biscuits,Biscuits & cookies,EC27381722,Invoice CSV,
2026-04-23,9335380371,INVOICE,1126,Walkers Shortbread Fingers         120x2,1,,37.43,0.00%,37.43,Biscuits,Biscuits & cookies,EC27381722,Invoice CSV,
2026-04-23,9335380371,INVOICE,26896,Walkers Shortbread Fingers       240x20g,2,,53.06,0.00%,106.12,Biscuits,Biscuits & cookies,EC27381722,Invoice CSV,
2026-04-23,9335380371,INVOICE,125279,Walkers Shortbread Gluten Free    60x30g,1,,25.12,0.00%,25.12,Biscuits,Biscuits & cookies,EC27381722,Invoice CSV,
2026-04-25,5509116547,CREDIT,5002473,Nairns Gluten Free Biscuits         1x48,2,,16.77,0.00%,-33.54,Biscuits,Biscuits & cookies,,Credit PDF,9335380371
2026-04-25,9335382325,INVOICE,24192,Shortbread Rounds              1x200x11g,2,,23.39,0.00%,46.78,Biscuits,Biscuits & cookies,RECEC27381722,Invoice CSV,
2026-05-04,7335013140,CREDIT,24192,Shortbread Rounds              1x200x11g,2,,23.39,0.00%,-46.78,Biscuits,Biscuits & cookies,,Credit PDF,9335380371
2026-05-09,9335392154,INVOICE,135284,Nairns GF Choc Chip Biscuit Break 48x30g,1,,15.76,0.00%,15.76,Biscuits,Biscuits & cookies,EC27634266,Invoice CSV,
2026-05-09,9335392154,INVOICE,5002473,Nairns Gluten Free Biscuits         1x48,3,,16.77,0.00%,50.31,Biscuits,Biscuits & cookies,EC27634266,Invoice CSV,
2026-05-09,9335392154,INVOICE,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,,21.23,0.00%,42.46,Biscuits,Biscuits & cookies,EC27634266,Invoice CSV,
2026-05-09,9335392154,INVOICE,125279,Walkers Shortbread Gluten Free    60x30g,2,,25.12,0.00%,50.24,Biscuits,Biscuits & cookies,EC27634266,Invoice CSV,
2026-05-12,9335393294,INVOICE,89987,Jacobs Biscuits For Cheese        1x800g,2,,10.07,0.00%,20.14,Biscuits,Biscuits & cookies,EC27735992,Invoice CSV,
2026-05-23,9335402183,INVOICE,89987,Jacobs Biscuits For Cheese        1x800g,1,,10.07,0.00%,10.07,Biscuits,Biscuits & cookies,EC28076920,Invoice CSV,
2026-05-25,9335402925,INVOICE,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,,21.23,0.00%,21.23,Biscuits,Biscuits & cookies,OFF DAY PRE-APPRO,Invoice CSV,
2026-05-25,9335402925,INVOICE,125279,Walkers Shortbread Gluten Free    60x30g,1,,25.12,0.00%,25.12,Biscuits,Biscuits & cookies,OFF DAY PRE-APPRO,Invoice CSV,
2026-05-28,9335404459,INVOICE,146135,Walkers Assortd Biscuit Mini Pck 100x25g,2,,21.23,0.00%,42.46,Biscuits,Biscuits & cookies,EC28170005,Invoice CSV,
2026-05-28,9335404459,INVOICE,125279,Walkers Shortbread Gluten Free    60x30g,3,,25.12,0.00%,75.36,Biscuits,Biscuits & cookies,EC28170005,Invoice CSV,
2026-06-09,9335411861,INVOICE,133542,Lotus Biscoff Smooth Spread      1x1.6kg,1,,9.64,0.00%,9.64,Biscuits,Biscuits & cookies,EC28425515,Invoice CSV,
2026-06-13,9335415301,INVOICE,5002473,Nairns Gluten Free Biscuits         1x48,3,,16.77,0.00%,50.31,Biscuits,Biscuits & cookies,EC28548694,Invoice CSV,
2026-06-20,9335420793,INVOICE,135284,Nairns GF Choc Chip Biscuit Break 48x30g,1,,15.76,0.00%,15.76,Biscuits,Biscuits & cookies,EC28629190,Invoice CSV,
2026-06-20,9335420793,INVOICE,146135,Walkers Assortd Biscuit Mini Pck 100x25g,1,,21.23,0.00%,21.23,Biscuits,Biscuits & cookies,EC28629190,Invoice CSV,
2026-06-30,9335427052,INVOICE,146135,Walkers Assortd Biscuit Mini Pck 100x25g,3,,21.52,0.00%,64.56,Biscuits,Biscuits & cookies,EC28899092,Invoice CSV,
,,,,,,,,,,,,,,
,,,,,,,,NET TOTAL,6452.83,,,,,
