Document Date,Document Number,Type,Brakes Code,Product / Ingredient,Qty Case,Qty Split,Unit Price,VAT Rate,Net Value,Category,Subcategory,PO,Source,Credit Ref Invoice
2026-04-09,9335371182,INVOICE,149522,Black Nitrile Gloves Lrg GL897L    1x100,1,,4.69,20.00%,4.69,Non-food,Catering disposables & cleaning,EC27090478,Invoice CSV,
2026-04-09,9335371182,INVOICE,149521,Black Nitrile Gloves Med GL897M    1x100,1,,4.69,20.00%,4.69,Non-food,Catering disposables & cleaning,EC27090478,Invoice CSV,
2026-04-09,9335371182,INVOICE,86520,Blue X Large Vinyl Glove Pwd GD11XL1x100,1,,4.79,20.00%,4.79,Non-food,Catering disposables & cleaning,EC27090478,Invoice CSV,
2026-04-09,9335371182,INVOICE,89917,Pedal Bin Liners  (600817)         1x100,1,,1.58,20.00%,1.58,Non-food,Catering disposables & cleaning,EC27090478,Invoice CSV,
2026-04-09,9335371182,INVOICE,591184,Sponge Scourer OC 125122          1x10ea,4,,1.69,20.00%,6.76,Non-food,Catering disposables & cleaning,EC27090478,Invoice CSV,
2026-04-09,9335371182,INVOICE,89918,Swing Bin Liners  (600917)         1x100,1,,2.51,20.00%,2.51,Non-food,Catering disposables & cleaning,EC27090478,Invoice CSV,
2026-04-16,9335375400,INVOICE,149521,Black Nitrile Gloves Med GL897M    1x100,1,,4.69,20.00%,4.69,Non-food,Catering disposables & cleaning,EC27305975,Invoice CSV,
2026-04-18,7335012875,CREDIT,149521,Black Nitrile Gloves Med GL897M    1x100,1,,4.69,20.00%,-4.69,Non-food,Catering disposables & cleaning,,Credit PDF,9335375400
2026-04-18,9335377212,INVOICE,149521,Black Nitrile Gloves Med GL897M    1x100,1,,4.69,20.00%,4.69,Non-food,Catering disposables & cleaning,,Invoice CSV,
2026-04-18,9335377212,INVOICE,136254,Poppies Napkin White 4F 2ply 40cm 1x2000,1,,40.53,20.00%,40.53,Non-food,Catering disposables & cleaning,,Invoice CSV,
2026-04-23,9335380369,INVOICE,21957,Wrapmaster Cling Film Refill 3x45cmx300m,1,,43.12,20.00%,43.12,Non-food,Catering disposables & cleaning,EC27476364,Invoice CSV,
2026-04-25,9335382324,INVOICE,86520,Blue X Large Vinyl Glove Pwd GD11XL1x100,1,,4.79,20.00%,4.79,Non-food,Catering disposables & cleaning,EC27476813,Invoice CSV,
2026-04-25,9335382324,INVOICE,85549,Large Clear Vinyl Gloves Pwd GD47L 1x100,1,,4.99,20.00%,4.99,Non-food,Catering disposables & cleaning,EC27476813,Invoice CSV,
2026-04-25,9335382324,INVOICE,5024794,Sysco Class Napkin 3ply 40cm White 10x50,1,,19.36,20.00%,19.36,Non-food,Catering disposables & cleaning,EC27476813,Invoice CSV,
2026-04-25,9335382324,INVOICE,104466,Vinyl Gloves Blue PF X large GD13XL1x100,1,,4.59,20.00%,4.59,Non-food,Catering disposables & cleaning,EC27476813,Invoice CSV,
2026-05-16,9335397148,INVOICE,149522,Black Nitrile Gloves Lrg GL897L    1x100,2,,5.79,20.00%,11.58,Non-food,Catering disposables & cleaning,EC27805698,Invoice CSV,
2026-05-16,9335397148,INVOICE,149521,Black Nitrile Gloves Med GL897M    1x100,2,,5.79,20.00%,11.58,Non-food,Catering disposables & cleaning,EC27805698,Invoice CSV,
2026-05-16,9335397148,INVOICE,5024792,Sysco Class Napkin 2ply 40cm White 6x100,2,,17.34,20.00%,34.68,Non-food,Catering disposables & cleaning,EC27805698,Invoice CSV,
2026-05-21,9335400365,INVOICE,149522,Black Nitrile Gloves Lrg GL897L    1x100,1,,5.79,20.00%,5.79,Non-food,Catering disposables & cleaning,EC27923838,Invoice CSV,
2026-05-21,9335400365,INVOICE,149521,Black Nitrile Gloves Med GL897M    1x100,2,,5.79,20.00%,11.58,Non-food,Catering disposables & cleaning,EC27923838,Invoice CSV,
2026-05-21,9335400365,INVOICE,132714,GN65XL Clear Vnyl Glove XLrg PF 1x100,1,,7.29,20.00%,7.29,Non-food,Catering disposables & cleaning,EC27923838,Invoice CSV,
2026-05-21,9335400365,INVOICE,591194,Green Sponge Scour Hgrip OC125148 1x10ea,5,,2.3,20.00%,11.5,Non-food,Catering disposables & cleaning,EC27923838,Invoice CSV,
2026-05-21,9335400365,INVOICE,5028950,Poppies Napkin 2ply 32cm White    16x125,1,,31.02,20.00%,31.02,Non-food,Catering disposables & cleaning,EC27923838,Invoice CSV,
2026-05-23,9335402183,INVOICE,21199,Wrapmaster Film Refill 45cmx500m   2x1Ea,1,,37.22,20.00%,37.22,Non-food,Catering disposables & cleaning,EC28076920,Invoice CSV,
2026-05-25,9335402925,INVOICE,21957,Wrapmaster Cling Film Refill 3x45cmx300m,1,,44.42,20.00%,44.42,Non-food,Catering disposables & cleaning,OFF DAY PRE-APPRO,Invoice CSV,
2026-05-30,9335405724,INVOICE,15513,Migi Cling Film Cutter Box 30cmx300m x1,1,,5.25,20.00%,5.25,Non-food,Catering disposables & cleaning,EC28242718,Invoice CSV,
2026-05-30,9335405724,INVOICE,5024792,Sysco Class Napkin 2ply 40cm White 6x100,1,,17.34,20.00%,17.34,Non-food,Catering disposables & cleaning,EC28242718,Invoice CSV,
2026-06-06,9335410689,INVOICE,149522,Black Nitrile Gloves Lrg GL897L    1x100,1,,7.19,20.00%,7.19,Non-food,Catering disposables & cleaning,EC28425502,Invoice CSV,
2026-06-06,9335410689,INVOICE,149521,Black Nitrile Gloves Med GL897M    1x100,1,,7.19,20.00%,7.19,Non-food,Catering disposables & cleaning,EC28425502,Invoice CSV,
2026-06-09,9335411861,INVOICE,89840,Galvan Heavy Duty Scourer 828/40    1x10,2,,2.03,20.00%,4.06,Non-food,Catering disposables & cleaning,EC28425515,Invoice CSV,
2026-06-09,9335411861,INVOICE,591194,Green Sponge Scour Hgrip OC125148 1x10ea,8,,2.3,20.00%,18.4,Non-food,Catering disposables & cleaning,EC28425515,Invoice CSV,
2026-06-12,9335414440,INVOICE,149522,Black Nitrile Gloves Lrg GL897L    1x100,2,,7.19,20.00%,14.38,Non-food,Catering disposables & cleaning,EC28467565,Invoice CSV,
2026-06-12,9335414440,INVOICE,149521,Black Nitrile Gloves Med GL897M    1x100,2,,7.19,20.00%,14.38,Non-food,Catering disposables & cleaning,EC28467565,Invoice CSV,
2026-06-12,9335414440,INVOICE,5028955,Napkin Premium 3Ply 40cm White    10x100,1,,47.51,20.00%,47.51,Non-food,Catering disposables & cleaning,EC28467565,Invoice CSV,
2026-06-12,9335414440,INVOICE,29587,Rubber Gauntlet Gloves 17in GI/104   1x1,4,,8.49,20.00%,33.96,Non-food,Catering disposables & cleaning,EC28467565,Invoice CSV,
2026-06-12,9335414440,INVOICE,5024792,Sysco Class Napkin 2ply 40cm White 6x100,2,,17.34,20.00%,34.68,Non-food,Catering disposables & cleaning,EC28467565,Invoice CSV,
2026-06-16,9335416453,INVOICE,132654,Flat Tape Handle Paper Bag Medium  1x250,1,,14.63,20.00%,14.63,Non-food,Catering disposables & cleaning,EC28585892,Invoice CSV,
2026-06-20,9335420793,INVOICE,89918,Swing Bin Liners  (600917)         1x100,2,,2.66,20.00%,5.32,Non-food,Catering disposables & cleaning,EC28629190,Invoice CSV,
2026-06-20,9335420793,INVOICE,5024792,Sysco Class Napkin 2ply 40cm White 6x100,2,,17.34,20.00%,34.68,Non-food,Catering disposables & cleaning,EC28629190,Invoice CSV,
2026-06-30,9335427052,INVOICE,149522,Black Nitrile Gloves Lrg GL897L    1x100,2,,7.29,20.00%,14.58,Non-food,Catering disposables & cleaning,EC28899092,Invoice CSV,
2026-07-11,9335435845,INVOICE,149522,Black Nitrile Gloves Lrg GL897L    1x100,2,,7.29,20.00%,14.58,Non-food,Catering disposables & cleaning,EC29078285,Invoice CSV,
2026-07-11,9335435845,INVOICE,149521,Black Nitrile Gloves Med GL897M    1x100,2,,7.29,20.00%,14.58,Non-food,Catering disposables & cleaning,EC29078285,Invoice CSV,
2026-07-11,9335435845,INVOICE,89918,Swing Bin Liners  (600917)         1x100,2,,2.66,20.00%,5.32,Non-food,Catering disposables & cleaning,EC29078285,Invoice CSV,
2026-07-11,9335435845,INVOICE,5024792,Sysco Class Napkin 2ply 40cm White 6x100,2,,17.34,20.00%,34.68,Non-food,Catering disposables & cleaning,EC29078285,Invoice CSV,
2026-07-11,9335435845,INVOICE,104466,Vinyl Gloves Blue PF X large GD13XL1x100,2,,6.39,20.00%,12.78,Non-food,Catering disposables & cleaning,EC29078285,Invoice CSV,
2026-07-11,9335435845,INVOICE,21957,Wrapmaster Cling Film Refill 3x45cmx300m,1,,44.99,20.00%,44.99,Non-food,Catering disposables & cleaning,EC29078285,Invoice CSV,
2026-07-11,9335435845,INVOICE,118681,Wrapmaster Compact Dispenser  1x1,1,,21.16,20.00%,21.16,Non-food,Catering disposables & cleaning,EC29078285,Invoice CSV,
,,,,,,,,,,,,,,
,,,,,,,,NET TOTAL,3916.41,,,,,
